Year,Age,Ethnic,Sex,Area,count
2018,6,5,2,1,12
2018,6,5,2,2,294
2018,6,5,2,3,63
2018,6,5,2,4,24
2018,6,5,2,5,3
2018,6,5,2,6,12
2018,6,5,2,7,9
2018,6,5,2,8,21
2018,6,5,2,9,84
2018,6,5,2,12,0
2018,6,5,2,13,51
2018,6,5,2,14,27
2018,6,5,2,15,6
2018,6,5,2,16,6
2018,6,5,2,17,3
2018,6,5,2,18,12
2018,6,5,2,99,..C
2018,6,5,2,9999,627
2018,6,5,2,77,627
2018,6,5,9,1,27
2018,6,5,9,2,594
2018,6,5,9,3,117
2018,6,5,9,4,51
2018,6,5,9,5,6
2018,6,5,9,6,30
2018,6,5,9,7,15
2018,6,5,9,8,33
2018,6,5,9,9,174
2018,6,5,9,12,0
2018,6,5,9,13,120
2018,6,5,9,14,51
2018,6,5,9,15,18
2018,6,5,9,16,12
2018,6,5,9,17,12
2018,6,5,9,18,12
2018,6,5,9,99,..C
2018,6,5,9,9999,1266
2018,6,5,9,77,1266
2018,6,6,1,1,24
2018,6,6,1,2,135
2018,6,6,1,3,36
2018,6,6,1,4,33
2018,6,6,1,5,3
2018,6,6,1,6,9
2018,6,6,1,7,12
2018,6,6,1,8,18
2018,6,6,1,9,57
2018,6,6,1,12,3
2018,6,6,1,13,66
2018,6,6,1,14,18
2018,6,6,1,15,12
2018,6,6,1,16,6
2018,6,6,1,17,6
2018,6,6,1,18,3
2018,6,6,1,99,..C
2018,6,6,1,9999,441
2018,6,6,1,77,441
2018,6,6,2,1,9
2018,6,6,2,2,141
2018,6,6,2,3,39
2018,6,6,2,4,18
2018,6,6,2,5,3
2018,6,6,2,6,6
2018,6,6,2,7,9
2018,6,6,2,8,18
2018,6,6,2,9,54
2018,6,6,2,12,6
2018,6,6,2,13,57
2018,6,6,2,14,9
2018,6,6,2,15,3
2018,6,6,2,16,6
2018,6,6,2,17,6
2018,6,6,2,18,9
2018,6,6,2,99,..C
2018,6,6,2,9999,399
2018,6,6,2,77,399
2018,6,6,9,1,33
2018,6,6,9,2,276
2018,6,6,9,3,75
2018,6,6,9,4,54
2018,6,6,9,5,6
2018,6,6,9,6,18
2018,6,6,9,7,21
2018,6,6,9,8,33
2018,6,6,9,9,114
2018,6,6,9,12,9
2018,6,6,9,13,123
2018,6,6,9,14,27
2018,6,6,9,15,15
2018,6,6,9,16,12
2018,6,6,9,17,12
2018,6,6,9,18,12
2018,6,6,9,99,..C
2018,6,6,9,9999,840
2018,6,6,9,77,840
2018,6,9,1,1,0
2018,6,9,1,2,0
2018,6,9,1,3,0
2018,6,9,1,4,0
2018,6,9,1,5,0
2018,6,9,1,6,0
2018,6,9,1,7,0
2018,6,9,1,8,0
2018,6,9,1,9,0
2018,6,9,1,12,3
2018,6,9,1,13,0
2018,6,9,1,14,0
2018,6,9,1,15,0
2018,6,9,1,16,0
2018,6,9,1,17,0
2018,6,9,1,18,0
2018,6,9,1,99,..C
2018,6,9,1,9999,6
2018,6,9,1,77,6
2018,6,9,2,1,0
2018,6,9,2,2,0
2018,6,9,2,3,0
2018,6,9,2,4,0
2018,6,9,2,5,0
2018,6,9,2,6,0
2018,6,9,2,7,0
2018,6,9,2,8,0
2018,6,9,2,9,0
2018,6,9,2,12,0
2018,6,9,2,13,0
2018,6,9,2,14,3
2018,6,9,2,15,0
2018,6,9,2,16,0
2018,6,9,2,17,0
2018,6,9,2,18,0
2018,6,9,2,99,..C
2018,6,9,2,9999,3
2018,6,9,2,77,3
2018,6,9,9,1,0
2018,6,9,9,2,0
2018,6,9,9,3,0
2018,6,9,9,4,0
2018,6,9,9,5,0
2018,6,9,9,6,0
2018,6,9,9,7,0
2018,6,9,9,8,0
2018,6,9,9,9,0
2018,6,9,9,12,3
2018,6,9,9,13,0
2018,6,9,9,14,3
2018,6,9,9,15,0
2018,6,9,9,16,0
2018,6,9,9,17,0
2018,6,9,9,18,0
2018,6,9,9,99,..C
2018,6,9,9,9999,12
2018,6,9,9,77,12
2018,6,77,1,1,1389
2018,6,77,1,2,11379
2018,6,77,1,3,3513
2018,6,77,1,4,2190
2018,6,77,1,5,384
2018,6,77,1,6,1191
2018,6,77,1,7,855
2018,6,77,1,8,1662
2018,6,77,1,9,3213
2018,6,77,1,12,186
2018,6,77,1,13,3699
2018,6,77,1,14,1299
2018,6,77,1,15,702
2018,6,77,1,16,336
2018,6,77,1,17,342
2018,6,77,1,18,279
2018,6,77,1,99,..C
2018,6,77,1,9999,32628
2018,6,77,1,77,32625
2018,6,77,2,1,1314
2018,6,77,2,2,10632
2018,6,77,2,3,3138
2018,6,77,2,4,2154
2018,6,77,2,5,357
2018,6,77,2,6,1215
2018,6,77,2,7,822
2018,6,77,2,8,1608
2018,6,77,2,9,3171
2018,6,77,2,12,207
2018,6,77,2,13,3663
2018,6,77,2,14,1248
2018,6,77,2,15,657
2018,6,77,2,16,297
2018,6,77,2,17,309
2018,6,77,2,18,300
2018,6,77,2,99,6
2018,6,77,2,9999,31092
2018,6,77,2,77,31086
2018,6,77,9,1,2703
2018,6,77,9,2,22014
2018,6,77,9,3,6651
2018,6,77,9,4,4341
2018,6,77,9,5,738
2018,6,77,9,6,2406
2018,6,77,9,7,1680
2018,6,77,9,8,3273
2018,6,77,9,9,6381
2018,6,77,9,12,396
2018,6,77,9,13,7359
2018,6,77,9,14,2547
2018,6,77,9,15,1359
2018,6,77,9,16,636
2018,6,77,9,17,651
2018,6,77,9,18,579
2018,6,77,9,99,9
2018,6,77,9,9999,63720
2018,6,77,9,77,63708
2018,6,9999,1,1,1389
2018,6,9999,1,2,11379
2018,6,9999,1,3,3513
2018,6,9999,1,4,2190
2018,6,9999,1,5,384
2018,6,9999,1,6,1191
2018,6,9999,1,7,855
2018,6,9999,1,8,1662
2018,6,9999,1,9,3213
2018,6,9999,1,12,192
2018,6,9999,1,13,3702
2018,6,9999,1,14,1299
2018,6,9999,1,15,702
2018,6,9999,1,16,336
2018,6,9999,1,17,342
2018,6,9999,1,18,279
2018,6,9999,1,99,3
2018,6,9999,1,9999,32634
2018,6,9999,1,77,32628
2018,6,9999,2,1,1314
2018,6,9999,2,2,10632
2018,6,9999,2,3,3138
2018,6,9999,2,4,2154
2018,6,9999,2,5,357
2018,6,9999,2,6,1215
2018,6,9999,2,7,822
2018,6,9999,2,8,1608
2018,6,9999,2,9,3171
2018,6,9999,2,12,207
2018,6,9999,2,13,3663
2018,6,9999,2,14,1251
2018,6,9999,2,15,657
2018,6,9999,2,16,297
2018,6,9999,2,17,309
2018,6,9999,2,18,300
2018,6,9999,2,99,6
2018,6,9999,2,9999,31098
2018,6,9999,2,77,31089
2018,6,9999,9,1,2703
2018,6,9999,9,2,22011
2018,6,9999,9,3,6651
2018,6,9999,9,4,4341
2018,6,9999,9,5,738
2018,6,9999,9,6,2406
2018,6,9999,9,7,1680
2018,6,9999,9,8,3273
2018,6,9999,9,9,6384
2018,6,9999,9,12,399
2018,6,9999,9,13,7362
2018,6,9999,9,14,2550
2018,6,9999,9,15,1359
2018,6,9999,9,16,636
2018,6,9999,9,17,651
2018,6,9999,9,18,579
2018,6,9999,9,99,9
2018,6,9999,9,9999,63732
2018,6,9999,9,77,63720
2018,7,1,1,1,990
2018,7,1,1,2,5988
2018,7,1,1,3,2493
2018,7,1,1,4,1539
2018,7,1,1,5,219
2018,7,1,1,6,840
2018,7,1,1,7,762
2018,7,1,1,8,1284
2018,7,1,1,9,2478
2018,7,1,1,12,177
2018,7,1,1,13,3162
2018,7,1,1,14,1212
2018,7,1,1,15,594
2018,7,1,1,16,342
2018,7,1,1,17,261
2018,7,1,1,18,294
2018,7,1,1,99,6
2018,7,1,1,9999,22647
2018,7,1,1,77,22638
2018,7,1,2,1,891
2018,7,1,2,2,5490
2018,7,1,2,3,2325
2018,7,1,2,4,1572
2018,7,1,2,5,243
2018,7,1,2,6,864
2018,7,1,2,7,714
2018,7,1,2,8,1290
2018,7,1,2,9,2394
2018,7,1,2,12,183
2018,7,1,2,13,3078
2018,7,1,2,14,1140
2018,7,1,2,15,528
2018,7,1,2,16,309
2018,7,1,2,17,270
2018,7,1,2,18,237
2018,7,1,2,99,..C
2018,7,1,2,9999,21528
2018,7,1,2,77,21525
2018,7,1,9,1,1878
2018,7,1,9,2,11478
2018,7,1,9,3,4821
2018,7,1,9,4,3111
2018,7,1,9,5,459
2018,7,1,9,6,1704
2018,7,1,9,7,1479
2018,7,1,9,8,2574
2018,7,1,9,9,4872
2018,7,1,9,12,360
2018,7,1,9,13,6243
2018,7,1,9,14,2352
2018,7,1,9,15,1122
2018,7,1,9,16,651
2018,7,1,9,17,531
2018,7,1,9,18,531
2018,7,1,9,99,9
2018,7,1,9,9999,44175
2018,7,1,9,77,44163
2018,7,2,1,1,810
2018,7,2,1,2,2109
2018,7,2,1,3,1335
2018,7,2,1,4,1056
2018,7,2,1,5,285
2018,7,2,1,6,543
2018,7,2,1,7,303
2018,7,2,1,8,645
2018,7,2,1,9,801
2018,7,2,1,12,39
2018,7,2,1,13,666
2018,7,2,1,14,222
2018,7,2,1,15,177
2018,7,2,1,16,48
2018,7,2,1,17,54
2018,7,2,1,18,84
2018,7,2,1,99,..C
2018,7,2,1,9999,9174
2018,7,2,1,77,9168
2018,7,2,2,1,726
2018,7,2,2,2,1995
2018,7,2,2,3,1191
2018,7,2,2,4,990
2018,7,2,2,5,273
2018,7,2,2,6,504
2018,7,2,2,7,285
2018,7,2,2,8,654
2018,7,2,2,9,753
2018,7,2,2,12,42
2018,7,2,2,13,633
2018,7,2,2,14,213
2018,7,2,2,15,171
2018,7,2,2,16,57
2018,7,2,2,17,69
2018,7,2,2,18,75
2018,7,2,2,99,..C
2018,7,2,2,9999,8628
2018,7,2,2,77,8628
2018,7,2,9,1,1536
2018,7,2,9,2,4104
2018,7,2,9,3,2526
2018,7,2,9,4,2046
2018,7,2,9,5,555
2018,7,2,9,6,1047
2018,7,2,9,7,585
2018,7,2,9,8,1302
2018,7,2,9,9,1557
2018,7,2,9,12,81
2018,7,2,9,13,1299
2018,7,2,9,14,432
2018,7,2,9,15,345
2018,7,2,9,16,105
2018,7,2,9,17,123
2018,7,2,9,18,159
2018,7,2,9,99,6
2018,7,2,9,9999,17805
2018,7,2,9,77,17799
2018,7,3,1,1,141
2018,7,3,1,2,2952
2018,7,3,1,3,288
2018,7,3,1,4,156
2018,7,3,1,5,36
2018,7,3,1,6,114
2018,7,3,1,7,36
2018,7,3,1,8,159
2018,7,3,1,9,495
2018,7,3,1,12,6
2018,7,3,1,13,252
2018,7,3,1,14,78
2018,7,3,1,15,30
2018,7,3,1,16,18
2018,7,3,1,17,21
2018,7,3,1,18,24
2018,7,3,1,99,..C
2018,7,3,1,9999,4806
2018,7,3,1,77,4806
2018,7,3,2,1,123
2018,7,3,2,2,2760
2018,7,3,2,3,273
2018,7,3,2,4,186
2018,7,3,2,5,21
2018,7,3,2,6,114
2018,7,3,2,7,33
2018,7,3,2,8,138
2018,7,3,2,9,465
2018,7,3,2,12,9
2018,7,3,2,13,228
2018,7,3,2,14,63
2018,7,3,2,15,30
2018,7,3,2,16,9
2018,7,3,2,17,9
2018,7,3,2,18,18
2018,7,3,2,99,..C
2018,7,3,2,9999,4479
2018,7,3,2,77,4479
2018,7,3,9,1,261
2018,7,3,9,2,5718
2018,7,3,9,3,564
2018,7,3,9,4,345
2018,7,3,9,5,57
2018,7,3,9,6,225
2018,7,3,9,7,72
2018,7,3,9,8,297
2018,7,3,9,9,960
2018,7,3,9,12,15
2018,7,3,9,13,483
2018,7,3,9,14,138
2018,7,3,9,15,60
2018,7,3,9,16,27
2018,7,3,9,17,30
2018,7,3,9,18,39
2018,7,3,9,99,..C
2018,7,3,9,9999,9285
2018,7,3,9,77,9285
2018,7,4,1,1,63
2018,7,4,1,2,3030
2018,7,4,1,3,384
2018,7,4,1,4,201
2018,7,4,1,5,18
2018,7,4,1,6,78
2018,7,4,1,7,45
2018,7,4,1,8,129
2018,7,4,1,9,501
2018,7,4,1,12,9
2018,7,4,1,13,429
2018,7,4,1,14,90
2018,7,4,1,15,54
2018,7,4,1,16,12
2018,7,4,1,17,36
2018,7,4,1,18,21
2018,7,4,1,99,..C
2018,7,4,1,9999,5097
2018,7,4,1,77,5097
2018,7,4,2,1,57
2018,7,4,2,2,2862
2018,7,4,2,3,345
2018,7,4,2,4,171
2018,7,4,2,5,9
2018,7,4,2,6,72
2018,7,4,2,7,39
2018,7,4,2,8,123
2018,7,4,2,9,453
2018,7,4,2,12,6
2018,7,4,2,13,438
2018,7,4,2,14,87
2018,7,4,2,15,57
2018,7,4,2,16,9
2018,7,4,2,17,30
2018,7,4,2,18,12
2018,7,4,2,99,..C
2018,7,4,2,9999,4764
2018,7,4,2,77,4764
2018,7,4,9,1,120
2018,7,4,9,2,5892
2018,7,4,9,3,729
2018,7,4,9,4,372
2018,7,4,9,5,24
2018,7,4,9,6,150
2018,7,4,9,7,84
2018,7,4,9,8,249
2018,7,4,9,9,951
2018,7,4,9,12,15
2018,7,4,9,13,867
2018,7,4,9,14,177
2018,7,4,9,15,108
2018,7,4,9,16,21
2018,7,4,9,17,66
2018,7,4,9,18,33
2018,7,4,9,99,..C
2018,7,4,9,9999,9864
2018,7,4,9,77,9864
2018,7,5,1,1,9
2018,7,5,1,2,270
2018,7,5,1,3,57
2018,7,5,1,4,18
2018,7,5,1,5,3
2018,7,5,1,6,6
2018,7,5,1,7,6
2018,7,5,1,8,18
2018,7,5,1,9,72
2018,7,5,1,12,0
2018,7,5,1,13,63
2018,7,5,1,14,30
2018,7,5,1,15,6
2018,7,5,1,16,0
2018,7,5,1,17,9
2018,7,5,1,18,3
2018,7,5,1,99,..C
2018,7,5,1,9999,570
2018,7,5,1,77,570
2018,7,5,2,1,9
2018,7,5,2,2,300
2018,7,5,2,3,51
2018,7,5,2,4,18
2018,7,5,2,5,0
2018,7,5,2,6,15
2018,7,5,2,7,9
2018,7,5,2,8,18
2018,7,5,2,9,93
2018,7,5,2,12,6
2018,7,5,2,13,48
2018,7,5,2,14,27
2018,7,5,2,15,3
2018,7,5,2,16,0
2018,7,5,2,17,0
2018,7,5,2,18,3
2018,7,5,2,99,..C
2018,7,5,2,9999,597
2018,7,5,2,77,597
2018,7,5,9,1,18
2018,7,5,9,2,570
2018,7,5,9,3,105
2018,7,5,9,4,36
2018,7,5,9,5,6
2018,7,5,9,6,21
2018,7,5,9,7,15
2018,7,5,9,8,36
2018,7,5,9,9,168
2018,7,5,9,12,6
2018,7,5,9,13,111
2018,7,5,9,14,54
2018,7,5,9,15,6
2018,7,5,9,16,0
2018,7,5,9,17,9
2018,7,5,9,18,9
2018,7,5,9,99,..C
2018,7,5,9,9999,1167
2018,7,5,9,77,1167
2018,7,6,1,1,15
2018,7,6,1,2,129
2018,7,6,1,3,33
2018,7,6,1,4,15
2018,7,6,1,5,3
2018,7,6,1,6,18
2018,7,6,1,7,12
2018,7,6,1,8,27
2018,7,6,1,9,60
2018,7,6,1,12,3
2018,7,6,1,13,63
2018,7,6,1,14,27
2018,7,6,1,15,6
2018,7,6,1,16,6
2018,7,6,1,17,9
2018,7,6,1,18,0
2018,7,6,1,99,..C
2018,7,6,1,9999,429
2018,7,6,1,77,429
2018,7,6,2,1,18
2018,7,6,2,2,120
2018,7,6,2,3,42
2018,7,6,2,4,27
2018,7,6,2,5,3
2018,7,6,2,6,9
2018,7,6,2,7,12
2018,7,6,2,8,24
2018,7,6,2,9,57
2018,7,6,2,12,3
2018,7,6,2,13,60
2018,7,6,2,14,15
2018,7,6,2,15,6
2018,7,6,2,16,9
2018,7,6,2,17,3
2018,7,6,2,18,6
2018,7,6,2,99,..C
2018,7,6,2,9999,411
2018,7,6,2,77,411
2018,7,6,9,1,33
2018,7,6,9,2,249
2018,7,6,9,3,75
2018,7,6,9,4,42
2018,7,6,9,5,6
2018,7,6,9,6,27
2018,7,6,9,7,24
2018,7,6,9,8,51
2018,7,6,9,9,117
2018,7,6,9,12,6
2018,7,6,9,13,123
2018,7,6,9,14,42
2018,7,6,9,15,9
2018,7,6,9,16,15
2018,7,6,9,17,12
2018,7,6,9,18,6
2018,7,6,9,99,..C
2018,7,6,9,9999,840
2018,7,6,9,77,840
2018,7,9,1,1,0
2018,7,9,1,2,0
2018,7,9,1,3,3
2018,7,9,1,4,0
2018,7,9,1,5,0
2018,7,9,1,6,0
2018,7,9,1,7,0
2018,7,9,1,8,0
2018,7,9,1,9,0
2018,7,9,1,12,0
2018,7,9,1,13,0
2018,7,9,1,14,0
2018,7,9,1,15,0
2018,7,9,1,16,0
2018,7,9,1,17,0
2018,7,9,1,18,0
2018,7,9,1,99,..C
2018,7,9,1,9999,6
2018,7,9,1,77,6
2018,7,9,2,1,0
2018,7,9,2,2,0
2018,7,9,2,3,0
2018,7,9,2,4,0
2018,7,9,2,5,0
2018,7,9,2,6,0
2018,7,9,2,7,0
2018,7,9,2,8,0
2018,7,9,2,9,0
2018,7,9,2,12,0
2018,7,9,2,13,3
2018,7,9,2,14,0
2018,7,9,2,15,0
2018,7,9,2,16,0
2018,7,9,2,17,0
2018,7,9,2,18,0
2018,7,9,2,99,..C
2018,7,9,2,9999,3
2018,7,9,2,77,3
2018,7,9,9,1,0
2018,7,9,9,2,0
2018,7,9,9,3,3
2018,7,9,9,4,0
2018,7,9,9,5,0
2018,7,9,9,6,0
2018,7,9,9,7,0
2018,7,9,9,8,0
2018,7,9,9,9,0
2018,7,9,9,12,0
2018,7,9,9,13,0
2018,7,9,9,14,0
2018,7,9,9,15,0
2018,7,9,9,16,0
2018,7,9,9,17,0
2018,7,9,9,18,0
2018,7,9,9,99,..C
2018,7,9,9,9999,6
2018,7,9,9,77,6
2018,7,77,1,1,1440
2018,7,77,1,2,11430
2018,7,77,1,3,3525
2018,7,77,1,4,2271
2018,7,77,1,5,405
2018,7,77,1,6,1236
2018,7,77,1,7,915
2018,7,77,1,8,1713
2018,7,77,1,9,3381
2018,7,77,1,12,195
2018,7,77,1,13,3885
2018,7,77,1,14,1392
2018,7,77,1,15,708
2018,7,77,1,16,360
2018,7,77,1,17,315
2018,7,77,1,18,336
2018,7,77,1,99,6
2018,7,77,1,9999,33513
2018,7,77,1,77,33507
2018,7,77,2,1,1299
2018,7,77,2,2,10626
2018,7,77,2,3,3258
2018,7,77,2,4,2268
2018,7,77,2,5,417
2018,7,77,2,6,1209
2018,7,77,2,7,852
2018,7,77,2,8,1710
2018,7,77,2,9,3261
2018,7,77,2,12,201
2018,7,77,2,13,3747
2018,7,77,2,14,1284
2018,7,77,2,15,642
2018,7,77,2,16,333
2018,7,77,2,17,321
2018,7,77,2,18,279
2018,7,77,2,99,..C
2018,7,77,2,9999,31716
2018,7,77,2,77,31713
2018,7,77,9,1,2739
2018,7,77,9,2,22056
2018,7,77,9,3,6786
2018,7,77,9,4,4542
2018,7,77,9,5,822
2018,7,77,9,6,2448
2018,7,77,9,7,1767
2018,7,77,9,8,3423
2018,7,77,9,9,6639
2018,7,77,9,12,396
2018,7,77,9,13,7632
2018,7,77,9,14,2676
2018,7,77,9,15,1353
2018,7,77,9,16,690
2018,7,77,9,17,636
2018,7,77,9,18,615
2018,7,77,9,99,9
2018,7,77,9,9999,65229
2018,7,77,9,77,65220
2018,7,9999,1,1,1443
2018,7,9999,1,2,11430
2018,7,9999,1,3,3528
2018,7,9999,1,4,2274
2018,7,9999,1,5,405
2018,7,9999,1,6,1236
2018,7,9999,1,7,915
2018,7,9999,1,8,1713
2018,7,9999,1,9,3381
2018,7,9999,1,12,195
2018,7,9999,1,13,3885
2018,7,9999,1,14,1392
2018,7,9999,1,15,708
2018,7,9999,1,16,360
2018,7,9999,1,17,315
2018,7,9999,1,18,336
2018,7,9999,1,99,6
2018,7,9999,1,9999,33522
2018,7,9999,1,77,33513
2018,7,9999,2,1,1299
2018,7,9999,2,2,10626
2018,7,9999,2,3,3258
2018,7,9999,2,4,2268
2018,7,9999,2,5,417
2018,7,9999,2,6,1209
2018,7,9999,2,7,852
2018,7,9999,2,8,1710
2018,7,9999,2,9,3261
2018,7,9999,2,12,201
2018,7,9999,2,13,3750
2018,7,9999,2,14,1284
2018,7,9999,2,15,642
2018,7,9999,2,16,333
2018,7,9999,2,17,321
2018,7,9999,2,18,279
2018,7,9999,2,99,3
2018,7,9999,2,9999,31716
2018,7,9999,2,77,31713
2018,7,9999,9,1,2742
2018,7,9999,9,2,22056
2018,7,9999,9,3,6789
2018,7,9999,9,4,4542
2018,7,9999,9,5,822
2018,7,9999,9,6,2448
2018,7,9999,9,7,1767
2018,7,9999,9,8,3423
2018,7,9999,9,9,6639
2018,7,9999,9,12,396
2018,7,9999,9,13,7635
2018,7,9999,9,14,2676
2018,7,9999,9,15,1353
2018,7,9999,9,16,690
2018,7,9999,9,17,636
2018,7,9999,9,18,615
2018,7,9999,9,99,9
2018,7,9999,9,9999,65238
2018,7,9999,9,77,65229
2018,8,1,1,1,903
2018,8,1,1,2,5823
2018,8,1,1,3,2589
2018,8,1,1,4,1617
2018,8,1,1,5,201
2018,8,1,1,6,951
2018,8,1,1,7,774
2018,8,1,1,8,1308
2018,8,1,1,9,2466
2018,8,1,1,12,207
2018,8,1,1,13,3231
2018,8,1,1,14,1236
2018,8,1,1,15,636
2018,8,1,1,16,312
2018,8,1,1,17,273
2018,8,1,1,18,270
2018,8,1,1,99,..C
2018,8,1,1,9999,22800
2018,8,1,1,77,22800
2018,8,1,2,1,924
2018,8,1,2,2,5559
2018,8,1,2,3,2346
2018,8,1,2,4,1587
2018,8,1,2,5,204
2018,8,1,2,6,882
2018,8,1,2,7,729
2018,8,1,2,8,1239
2018,8,1,2,9,2481
2018,8,1,2,12,177
2018,8,1,2,13,3105
2018,8,1,2,14,1119
2018,8,1,2,15,618
2018,8,1,2,16,324
2018,8,1,2,17,276
2018,8,1,2,18,264
2018,8,1,2,99,..C
2018,8,1,2,9999,21834
2018,8,1,2,77,21828
2018,8,1,9,1,1827
2018,8,1,9,2,11385
2018,8,1,9,3,4935
2018,8,1,9,4,3207
2018,8,1,9,5,405
2018,8,1,9,6,1830
2018,8,1,9,7,1503
2018,8,1,9,8,2550
2018,8,1,9,9,4950
2018,8,1,9,12,387
