Year,Age,Ethnic,Sex,Area,count
2018,8,1,9,13,6336
2018,8,1,9,14,2355
2018,8,1,9,15,1254
2018,8,1,9,16,633
2018,8,1,9,17,546
2018,8,1,9,18,531
2018,8,1,9,99,6
2018,8,1,9,9999,44634
2018,8,1,9,77,44628
2018,8,2,1,1,762
2018,8,2,1,2,2112
2018,8,2,1,3,1293
2018,8,2,1,4,1014
2018,8,2,1,5,288
2018,8,2,1,6,582
2018,8,2,1,7,315
2018,8,2,1,8,675
2018,8,2,1,9,729
2018,8,2,1,12,42
2018,8,2,1,13,645
2018,8,2,1,14,231
2018,8,2,1,15,186
2018,8,2,1,16,60
2018,8,2,1,17,69
2018,8,2,1,18,72
2018,8,2,1,99,..C
2018,8,2,1,9999,9078
2018,8,2,1,77,9078
2018,8,2,2,1,765
2018,8,2,2,2,2097
2018,8,2,2,3,1206
2018,8,2,2,4,1002
2018,8,2,2,5,279
2018,8,2,2,6,525
2018,8,2,2,7,294
2018,8,2,2,8,594
2018,8,2,2,9,759
2018,8,2,2,12,42
2018,8,2,2,13,660
2018,8,2,2,14,207
2018,8,2,2,15,162
2018,8,2,2,16,45
2018,8,2,2,17,54
2018,8,2,2,18,87
2018,8,2,2,99,..C
2018,8,2,2,9999,8784
2018,8,2,2,77,8781
2018,8,2,9,1,1527
2018,8,2,9,2,4209
2018,8,2,9,3,2499
2018,8,2,9,4,2019
2018,8,2,9,5,570
2018,8,2,9,6,1107
2018,8,2,9,7,609
2018,8,2,9,8,1269
2018,8,2,9,9,1488
2018,8,2,9,12,81
2018,8,2,9,13,1305
2018,8,2,9,14,435
2018,8,2,9,15,348
2018,8,2,9,16,105
2018,8,2,9,17,123
2018,8,2,9,18,156
2018,8,2,9,99,..C
2018,8,2,9,9999,17862
2018,8,2,9,77,17856
2018,8,3,1,1,117
2018,8,3,1,2,2820
2018,8,3,1,3,318
2018,8,3,1,4,156
2018,8,3,1,5,21
2018,8,3,1,6,144
2018,8,3,1,7,48
2018,8,3,1,8,150
2018,8,3,1,9,477
2018,8,3,1,12,6
2018,8,3,1,13,255
2018,8,3,1,14,78
2018,8,3,1,15,42
2018,8,3,1,16,12
2018,8,3,1,17,12
2018,8,3,1,18,21
2018,8,3,1,99,..C
2018,8,3,1,9999,4686
2018,8,3,1,77,4686
2018,8,3,2,1,132
2018,8,3,2,2,2826
2018,8,3,2,3,273
2018,8,3,2,4,141
2018,8,3,2,5,24
2018,8,3,2,6,96
2018,8,3,2,7,42
2018,8,3,2,8,120
2018,8,3,2,9,489
2018,8,3,2,12,6
2018,8,3,2,13,213
2018,8,3,2,14,72
2018,8,3,2,15,24
2018,8,3,2,16,6
2018,8,3,2,17,24
2018,8,3,2,18,18
2018,8,3,2,99,..C
2018,8,3,2,9999,4506
2018,8,3,2,77,4506
2018,8,3,9,1,252
2018,8,3,9,2,5646
2018,8,3,9,3,588
2018,8,3,9,4,294
2018,8,3,9,5,48
2018,8,3,9,6,243
2018,8,3,9,7,90
2018,8,3,9,8,273
2018,8,3,9,9,966
2018,8,3,9,12,12
2018,8,3,9,13,468
2018,8,3,9,14,150
2018,8,3,9,15,66
2018,8,3,9,16,18
2018,8,3,9,17,36
2018,8,3,9,18,36
2018,8,3,9,99,..C
2018,8,3,9,9999,9189
2018,8,3,9,77,9186
2018,8,4,1,1,42
2018,8,4,1,2,2790
2018,8,4,1,3,351
2018,8,4,1,4,195
2018,8,4,1,5,18
2018,8,4,1,6,66
2018,8,4,1,7,33
2018,8,4,1,8,126
2018,8,4,1,9,444
2018,8,4,1,12,9
2018,8,4,1,13,429
2018,8,4,1,14,99
2018,8,4,1,15,33
2018,8,4,1,16,3
2018,8,4,1,17,27
2018,8,4,1,18,18
2018,8,4,1,99,..C
2018,8,4,1,9999,4689
2018,8,4,1,77,4689
2018,8,4,2,1,54
2018,8,4,2,2,2664
2018,8,4,2,3,300
2018,8,4,2,4,144
2018,8,4,2,5,9
2018,8,4,2,6,60
2018,8,4,2,7,48
2018,8,4,2,8,105
2018,8,4,2,9,429
2018,8,4,2,12,3
2018,8,4,2,13,390
2018,8,4,2,14,87
2018,8,4,2,15,36
2018,8,4,2,16,9
2018,8,4,2,17,27
2018,8,4,2,18,9
2018,8,4,2,99,..C
2018,8,4,2,9999,4374
2018,8,4,2,77,4374
2018,8,4,9,1,96
2018,8,4,9,2,5451
2018,8,4,9,3,654
2018,8,4,9,4,339
2018,8,4,9,5,27
2018,8,4,9,6,129
2018,8,4,9,7,78
2018,8,4,9,8,231
2018,8,4,9,9,876
2018,8,4,9,12,15
2018,8,4,9,13,819
2018,8,4,9,14,189
2018,8,4,9,15,72
2018,8,4,9,16,15
2018,8,4,9,17,54
2018,8,4,9,18,27
2018,8,4,9,99,..C
2018,8,4,9,9999,9063
2018,8,4,9,77,9063
2018,8,5,1,1,9
2018,8,5,1,2,297
2018,8,5,1,3,51
2018,8,5,1,4,18
2018,8,5,1,5,0
2018,8,5,1,6,15
2018,8,5,1,7,3
2018,8,5,1,8,18
2018,8,5,1,9,87
2018,8,5,1,12,0
2018,8,5,1,13,45
2018,8,5,1,14,27
2018,8,5,1,15,6
2018,8,5,1,16,3
2018,8,5,1,17,6
2018,8,5,1,18,0
2018,8,5,1,99,..C
2018,8,5,1,9999,591
2018,8,5,1,77,591
2018,8,5,2,1,9
2018,8,5,2,2,273
2018,8,5,2,3,51
2018,8,5,2,4,15
2018,8,5,2,5,0
2018,8,5,2,6,12
2018,8,5,2,7,9
2018,8,5,2,8,21
2018,8,5,2,9,81
2018,8,5,2,12,0
2018,8,5,2,13,57
2018,8,5,2,14,33
2018,8,5,2,15,6
2018,8,5,2,16,0
2018,8,5,2,17,3
2018,8,5,2,18,0
2018,8,5,2,99,..C
2018,8,5,2,9999,576
2018,8,5,2,77,576
2018,8,5,9,1,21
2018,8,5,9,2,573
2018,8,5,9,3,102
2018,8,5,9,4,33
2018,8,5,9,5,0
2018,8,5,9,6,27
2018,8,5,9,7,15
2018,8,5,9,8,36
2018,8,5,9,9,168
2018,8,5,9,12,0
2018,8,5,9,13,105
2018,8,5,9,14,60
2018,8,5,9,15,15
2018,8,5,9,16,3
2018,8,5,9,17,9
2018,8,5,9,18,3
2018,8,5,9,99,..C
2018,8,5,9,9999,1164
2018,8,5,9,77,1164
2018,8,6,1,1,12
2018,8,6,1,2,153
2018,8,6,1,3,45
2018,8,6,1,4,24
2018,8,6,1,5,0
2018,8,6,1,6,15
2018,8,6,1,7,12
2018,8,6,1,8,24
2018,8,6,1,9,51
2018,8,6,1,12,3
2018,8,6,1,13,75
2018,8,6,1,14,36
2018,8,6,1,15,6
2018,8,6,1,16,6
2018,8,6,1,17,6
2018,8,6,1,18,6
2018,8,6,1,99,..C
2018,8,6,1,9999,474
2018,8,6,1,77,474
2018,8,6,2,1,6
2018,8,6,2,2,132
2018,8,6,2,3,36
2018,8,6,2,4,15
2018,8,6,2,5,0
2018,8,6,2,6,18
2018,8,6,2,7,15
2018,8,6,2,8,27
2018,8,6,2,9,66
2018,8,6,2,12,6
2018,8,6,2,13,60
2018,8,6,2,14,15
2018,8,6,2,15,9
2018,8,6,2,16,3
2018,8,6,2,17,3
2018,8,6,2,18,3
2018,8,6,2,99,..C
2018,8,6,2,9999,417
2018,8,6,2,77,417
2018,8,6,9,1,15
2018,8,6,9,2,282
2018,8,6,9,3,81
2018,8,6,9,4,42
2018,8,6,9,5,3
2018,8,6,9,6,33
2018,8,6,9,7,27
2018,8,6,9,8,48
2018,8,6,9,9,117
2018,8,6,9,12,9
2018,8,6,9,13,132
2018,8,6,9,14,54
2018,8,6,9,15,15
2018,8,6,9,16,12
2018,8,6,9,17,9
2018,8,6,9,18,9
2018,8,6,9,99,..C
2018,8,6,9,9999,891
2018,8,6,9,77,891
2018,8,9,1,1,0
2018,8,9,1,2,3
2018,8,9,1,3,0
2018,8,9,1,4,0
2018,8,9,1,5,0
2018,8,9,1,6,0
2018,8,9,1,7,0
2018,8,9,1,8,0
2018,8,9,1,9,0
2018,8,9,1,12,0
2018,8,9,1,13,0
2018,8,9,1,14,0
2018,8,9,1,15,0
2018,8,9,1,16,0
2018,8,9,1,17,0
2018,8,9,1,18,0
2018,8,9,1,99,..C
2018,8,9,1,9999,3
2018,8,9,1,77,3
2018,8,9,2,1,0
2018,8,9,2,2,0
2018,8,9,2,3,0
2018,8,9,2,4,0
2018,8,9,2,5,0
2018,8,9,2,6,0
2018,8,9,2,7,0
2018,8,9,2,8,0
2018,8,9,2,9,0
2018,8,9,2,12,0
2018,8,9,2,13,0
2018,8,9,2,14,0
2018,8,9,2,15,0
2018,8,9,2,16,0
2018,8,9,2,17,0
2018,8,9,2,18,0
2018,8,9,2,99,..C
2018,8,9,2,9999,3
2018,8,9,2,77,3
2018,8,9,9,1,0
2018,8,9,9,2,0
2018,8,9,9,3,0
2018,8,9,9,4,0
2018,8,9,9,5,0
2018,8,9,9,6,0
2018,8,9,9,7,0
2018,8,9,9,8,0
2018,8,9,9,9,0
2018,8,9,9,12,0
2018,8,9,9,13,0
2018,8,9,9,14,0
2018,8,9,9,15,0
2018,8,9,9,16,0
2018,8,9,9,17,0
2018,8,9,9,18,0
2018,8,9,9,99,..C
2018,8,9,9,9999,6
2018,8,9,9,77,6
2018,8,77,1,1,1350
2018,8,77,1,2,11163
2018,8,77,1,3,3588
2018,8,77,1,4,2343
2018,8,77,1,5,399
2018,8,77,1,6,1347
2018,8,77,1,7,927
2018,8,77,1,8,1752
2018,8,77,1,9,3357
2018,8,77,1,12,228
2018,8,77,1,13,3945
2018,8,77,1,14,1437
2018,8,77,1,15,732
2018,8,77,1,16,339
2018,8,77,1,17,324
2018,8,77,1,18,309
2018,8,77,1,99,..C
2018,8,77,1,9999,33546
2018,8,77,1,77,33543
2018,8,77,2,1,1353
2018,8,77,2,2,10683
2018,8,77,2,3,3234
2018,8,77,2,4,2262
2018,8,77,2,5,384
2018,8,77,2,6,1263
2018,8,77,2,7,867
2018,8,77,2,8,1620
2018,8,77,2,9,3327
2018,8,77,2,12,198
2018,8,77,2,13,3747
2018,8,77,2,14,1284
2018,8,77,2,15,705
2018,8,77,2,16,336
2018,8,77,2,17,333
2018,8,77,2,18,294
2018,8,77,2,99,..C
2018,8,77,2,9999,31893
2018,8,77,2,77,31890
2018,8,77,9,1,2703
2018,8,77,9,2,21846
2018,8,77,9,3,6822
2018,8,77,9,4,4602
2018,8,77,9,5,783
2018,8,77,9,6,2607
2018,8,77,9,7,1794
2018,8,77,9,8,3375
2018,8,77,9,9,6684
2018,8,77,9,12,426
2018,8,77,9,13,7692
2018,8,77,9,14,2718
2018,8,77,9,15,1437
2018,8,77,9,16,675
2018,8,77,9,17,660
2018,8,77,9,18,606
2018,8,77,9,99,6
2018,8,77,9,9999,65442
2018,8,77,9,77,65433
2018,8,9999,1,1,1350
2018,8,9999,1,2,11163
2018,8,9999,1,3,3588
2018,8,9999,1,4,2343
2018,8,9999,1,5,399
2018,8,9999,1,6,1347
2018,8,9999,1,7,927
2018,8,9999,1,8,1752
2018,8,9999,1,9,3357
2018,8,9999,1,12,228
2018,8,9999,1,13,3945
2018,8,9999,1,14,1437
2018,8,9999,1,15,732
2018,8,9999,1,16,339
2018,8,9999,1,17,324
2018,8,9999,1,18,309
2018,8,9999,1,99,0
2018,8,9999,1,9999,33549
2018,8,9999,1,77,33543
2018,8,9999,2,1,1353
2018,8,9999,2,2,10683
2018,8,9999,2,3,3237
2018,8,9999,2,4,2262
2018,8,9999,2,5,384
2018,8,9999,2,6,1263
2018,8,9999,2,7,867
2018,8,9999,2,8,1620
2018,8,9999,2,9,3327
2018,8,9999,2,12,198
2018,8,9999,2,13,3750
2018,8,9999,2,14,1284
2018,8,9999,2,15,708
2018,8,9999,2,16,336
2018,8,9999,2,17,333
2018,8,9999,2,18,297
2018,8,9999,2,99,3
2018,8,9999,2,9999,31899
2018,8,9999,2,77,31893
2018,8,9999,9,1,2703
2018,8,9999,9,2,21849
2018,8,9999,9,3,6825
2018,8,9999,9,4,4605
2018,8,9999,9,5,783
2018,8,9999,9,6,2607
2018,8,9999,9,7,1794
2018,8,9999,9,8,3375
2018,8,9999,9,9,6684
2018,8,9999,9,12,426
2018,8,9999,9,13,7692
2018,8,9999,9,14,2718
2018,8,9999,9,15,1437
2018,8,9999,9,16,675
2018,8,9999,9,17,660
2018,8,9999,9,18,606
2018,8,9999,9,99,6
2018,8,9999,9,9999,65448
2018,8,9999,9,77,65442
2018,9,1,1,1,933
2018,9,1,1,2,5778
2018,9,1,1,3,2529
2018,9,1,1,4,1635
2018,9,1,1,5,219
2018,9,1,1,6,897
2018,9,1,1,7,792
2018,9,1,1,8,1284
2018,9,1,1,9,2571
2018,9,1,1,12,192
2018,9,1,1,13,3285
2018,9,1,1,14,1179
2018,9,1,1,15,621
2018,9,1,1,16,348
2018,9,1,1,17,282
2018,9,1,1,18,252
2018,9,1,1,99,..C
2018,9,1,1,9999,22800
2018,9,1,1,77,22797
2018,9,1,2,1,855
2018,9,1,2,2,5502
2018,9,1,2,3,2340
2018,9,1,2,4,1491
2018,9,1,2,5,210
2018,9,1,2,6,852
2018,9,1,2,7,726
2018,9,1,2,8,1266
2018,9,1,2,9,2310
2018,9,1,2,12,195
2018,9,1,2,13,2976
2018,9,1,2,14,1050
2018,9,1,2,15,573
2018,9,1,2,16,339
2018,9,1,2,17,258
2018,9,1,2,18,273
2018,9,1,2,99,..C
2018,9,1,2,9999,21228
2018,9,1,2,77,21225
2018,9,1,9,1,1788
2018,9,1,9,2,11280
2018,9,1,9,3,4869
2018,9,1,9,4,3126
2018,9,1,9,5,429
2018,9,1,9,6,1746
2018,9,1,9,7,1515
2018,9,1,9,8,2550
2018,9,1,9,9,4881
2018,9,1,9,12,387
2018,9,1,9,13,6261
2018,9,1,9,14,2232
2018,9,1,9,15,1197
2018,9,1,9,16,690
2018,9,1,9,17,537
2018,9,1,9,18,525
2018,9,1,9,99,6
2018,9,1,9,9999,44028
2018,9,1,9,77,44022
2018,9,2,1,1,759
2018,9,2,1,2,2121
2018,9,2,1,3,1311
2018,9,2,1,4,1062
2018,9,2,1,5,294
2018,9,2,1,6,510
2018,9,2,1,7,342
2018,9,2,1,8,639
2018,9,2,1,9,855
2018,9,2,1,12,48
2018,9,2,1,13,672
2018,9,2,1,14,255
2018,9,2,1,15,177
2018,9,2,1,16,63
2018,9,2,1,17,54
2018,9,2,1,18,72
2018,9,2,1,99,..C
2018,9,2,1,9999,9237
2018,9,2,1,77,9231
2018,9,2,2,1,684
2018,9,2,2,2,1962
2018,9,2,2,3,1185
2018,9,2,2,4,984
2018,9,2,2,5,246
2018,9,2,2,6,540
2018,9,2,2,7,267
2018,9,2,2,8,570
2018,9,2,2,9,774
2018,9,2,2,12,33
2018,9,2,2,13,606
2018,9,2,2,14,207
2018,9,2,2,15,156
2018,9,2,2,16,57
2018,9,2,2,17,75
2018,9,2,2,18,75
2018,9,2,2,99,..C
2018,9,2,2,9999,8430
2018,9,2,2,77,8427
2018,9,2,9,1,1446
2018,9,2,9,2,4083
2018,9,2,9,3,2496
2018,9,2,9,4,2049
2018,9,2,9,5,540
2018,9,2,9,6,1050
2018,9,2,9,7,609
2018,9,2,9,8,1209
2018,9,2,9,9,1629
2018,9,2,9,12,78
2018,9,2,9,13,1278
2018,9,2,9,14,459
2018,9,2,9,15,333
2018,9,2,9,16,120
2018,9,2,9,17,132
2018,9,2,9,18,144
2018,9,2,9,99,6
2018,9,2,9,9999,17664
2018,9,2,9,77,17658
2018,9,3,1,1,132
2018,9,3,1,2,2892
2018,9,3,1,3,312
2018,9,3,1,4,171
2018,9,3,1,5,36
2018,9,3,1,6,108
2018,9,3,1,7,45
2018,9,3,1,8,144
2018,9,3,1,9,531
2018,9,3,1,12,6
2018,9,3,1,13,234
2018,9,3,1,14,69
2018,9,3,1,15,36
2018,9,3,1,16,18
2018,9,3,1,17,18
2018,9,3,1,18,15
2018,9,3,1,99,..C
2018,9,3,1,9999,4773
2018,9,3,1,77,4773
2018,9,3,2,1,114
2018,9,3,2,2,2643
2018,9,3,2,3,234
2018,9,3,2,4,162
2018,9,3,2,5,30
2018,9,3,2,6,117
2018,9,3,2,7,30
2018,9,3,2,8,132
2018,9,3,2,9,462
2018,9,3,2,12,6
2018,9,3,2,13,201
2018,9,3,2,14,63
2018,9,3,2,15,33
2018,9,3,2,16,9
2018,9,3,2,17,18
2018,9,3,2,18,27
2018,9,3,2,99,..C
2018,9,3,2,9999,4284
2018,9,3,2,77,4284
2018,9,3,9,1,246
2018,9,3,9,2,5535
2018,9,3,9,3,546
2018,9,3,9,4,333
2018,9,3,9,5,66
2018,9,3,9,6,228
2018,9,3,9,7,75
2018,9,3,9,8,276
2018,9,3,9,9,993
2018,9,3,9,12,9
2018,9,3,9,13,435
2018,9,3,9,14,132
2018,9,3,9,15,72
2018,9,3,9,16,27
2018,9,3,9,17,39
2018,9,3,9,18,45
2018,9,3,9,99,..C
2018,9,3,9,9999,9051
2018,9,3,9,77,9051
2018,9,4,1,1,51
2018,9,4,1,2,2730
2018,9,4,1,3,339
2018,9,4,1,4,165
2018,9,4,1,5,18
2018,9,4,1,6,66
2018,9,4,1,7,51
2018,9,4,1,8,114
2018,9,4,1,9,441
2018,9,4,1,12,6
2018,9,4,1,13,429
2018,9,4,1,14,102
2018,9,4,1,15,42
2018,9,4,1,16,18
2018,9,4,1,17,27
2018,9,4,1,18,12
2018,9,4,1,99,..C
2018,9,4,1,9999,4611
2018,9,4,1,77,4611
2018,9,4,2,1,60
2018,9,4,2,2,2562
2018,9,4,2,3,321
2018,9,4,2,4,150
2018,9,4,2,5,9
2018,9,4,2,6,60
2018,9,4,2,7,39
2018,9,4,2,8,105
2018,9,4,2,9,432
2018,9,4,2,12,6
2018,9,4,2,13,438
2018,9,4,2,14,75
2018,9,4,2,15,48
2018,9,4,2,16,12
2018,9,4,2,17,27
2018,9,4,2,18,9
2018,9,4,2,99,..C
2018,9,4,2,9999,4353
2018,9,4,2,77,4353
2018,9,4,9,1,108
2018,9,4,9,2,5289
2018,9,4,9,3,660
2018,9,4,9,4,318
2018,9,4,9,5,30
2018,9,4,9,6,126
2018,9,4,9,7,90
2018,9,4,9,8,216
2018,9,4,9,9,873
2018,9,4,9,12,15
2018,9,4,9,13,867
2018,9,4,9,14,177
2018,9,4,9,15,87
2018,9,4,9,16,30
2018,9,4,9,17,57
2018,9,4,9,18,18
2018,9,4,9,99,..C
2018,9,4,9,9999,8964
2018,9,4,9,77,8964
2018,9,5,1,1,12
2018,9,5,1,2,282
2018,9,5,1,3,39
2018,9,5,1,4,30
2018,9,5,1,5,0
2018,9,5,1,6,12
2018,9,5,1,7,12
2018,9,5,1,8,9
2018,9,5,1,9,87
2018,9,5,1,12,3
2018,9,5,1,13,57
2018,9,5,1,14,24
2018,9,5,1,15,6
2018,9,5,1,16,3
2018,9,5,1,17,6
2018,9,5,1,18,3
2018,9,5,1,99,..C
2018,9,5,1,9999,585
2018,9,5,1,77,585
2018,9,5,2,1,12
2018,9,5,2,2,222
2018,9,5,2,3,42
2018,9,5,2,4,18
2018,9,5,2,5,0
2018,9,5,2,6,12
2018,9,5,2,7,6
2018,9,5,2,8,12
2018,9,5,2,9,69
2018,9,5,2,12,0
2018,9,5,2,13,51
2018,9,5,2,14,24
2018,9,5,2,15,9
2018,9,5,2,16,3
2018,9,5,2,17,6
2018,9,5,2,18,3
2018,9,5,2,99,..C
2018,9,5,2,9999,486
2018,9,5,2,77,486
2018,9,5,9,1,21
2018,9,5,9,2,504
2018,9,5,9,3,81
2018,9,5,9,4,48
2018,9,5,9,5,3
2018,9,5,9,6,24
2018,9,5,9,7,21
2018,9,5,9,8,24
2018,9,5,9,9,153
2018,9,5,9,12,3
2018,9,5,9,13,108
2018,9,5,9,14,48
2018,9,5,9,15,15
2018,9,5,9,16,3
2018,9,5,9,17,15
2018,9,5,9,18,9
2018,9,5,9,99,..C
2018,9,5,9,9999,1071
2018,9,5,9,77,1071
2018,9,6,1,1,15
2018,9,6,1,2,141
2018,9,6,1,3,54
2018,9,6,1,4,24
2018,9,6,1,5,3
2018,9,6,1,6,15
2018,9,6,1,7,12
2018,9,6,1,8,27
2018,9,6,1,9,54
2018,9,6,1,12,6
2018,9,6,1,13,69
2018,9,6,1,14,27
2018,9,6,1,15,6
2018,9,6,1,16,6
2018,9,6,1,17,9
2018,9,6,1,18,6
2018,9,6,1,99,..C
2018,9,6,1,9999,471
2018,9,6,1,77,471
2018,9,6,2,1,12
2018,9,6,2,2,135
2018,9,6,2,3,45
2018,9,6,2,4,15
2018,9,6,2,5,3
2018,9,6,2,6,12
2018,9,6,2,7,6
2018,9,6,2,8,30
2018,9,6,2,9,57
2018,9,6,2,12,3
2018,9,6,2,13,57
2018,9,6,2,14,18
2018,9,6,2,15,9
2018,9,6,2,16,6
2018,9,6,2,17,6
2018,9,6,2,18,3
2018,9,6,2,99,..C
2018,9,6,2,9999,420
2018,9,6,2,77,420
2018,9,6,9,1,27
2018,9,6,9,2,276
2018,9,6,9,3,96
2018,9,6,9,4,42
2018,9,6,9,5,6
2018,9,6,9,6,27
2018,9,6,9,7,21
2018,9,6,9,8,57
2018,9,6,9,9,111
2018,9,6,9,12,6
2018,9,6,9,13,129
2018,9,6,9,14,45
2018,9,6,9,15,15
2018,9,6,9,16,12
2018,9,6,9,17,9
2018,9,6,9,18,12
2018,9,6,9,99,..C
2018,9,6,9,9999,891
2018,9,6,9,77,891
2018,9,9,1,1,3
2018,9,9,1,2,0
2018,9,9,1,3,0
2018,9,9,1,4,0
2018,9,9,1,5,0
2018,9,9,1,6,0
2018,9,9,1,7,0
2018,9,9,1,8,0
2018,9,9,1,9,0
2018,9,9,1,12,0
2018,9,9,1,13,0
2018,9,9,1,14,0
2018,9,9,1,15,0
2018,9,9,1,16,0
2018,9,9,1,17,0
2018,9,9,1,18,0
2018,9,9,1,99,..C
2018,9,9,1,9999,9
2018,9,9,1,77,9
2018,9,9,2,1,3
2018,9,9,2,2,0
2018,9,9,2,3,0
2018,9,9,2,4,3
2018,9,9,2,5,0
2018,9,9,2,6,0
2018,9,9,2,7,0
2018,9,9,2,8,0
2018,9,9,2,9,0
2018,9,9,2,12,0
2018,9,9,2,13,0
2018,9,9,2,14,0
2018,9,9,2,15,0
2018,9,9,2,16,0
2018,9,9,2,17,0
2018,9,9,2,18,0
2018,9,9,2,99,..C
2018,9,9,2,9999,3
2018,9,9,2,77,3
2018,9,9,9,1,6
2018,9,9,9,2,0
